profile_id,profile_text
-1333,"I'm a Canadian married to a foreigner who has no idea what he's doing in a foreign country, one brand of soap for my husband, One Tissue for myself, and a flat-screen TV that is not a TV."
-1332,"I'm a retired Special Education Assistant for a Phoenix Independent School District. I also traveled internationally.      I have a home in Las Vegas, with a pool, full size bed, double density sheets, and full bath.    I have two children, two adult children, and two grandchildren.    I love gardening, baking, and doing homemaking with friends and family."
-1331,I am an active traveler that loves to explore. I have stayed in various short term rentals and I found the experience of really getting to know the host and feel the sense of homeownership and community that AirBnB allows. I want to share this feeling for those who may be considering it.
-1330,"I am a native Lao living in Houston, Texas with my husband and our adorable 7 year old daughter. We decided to market and sell our home as a result of the travelers that have stayed at our house and left us with many good experiences. We like to host and have many more spaces available to them."
-1329,Married couple currently living in Chicago.  Estately live with our senior roommate and our dogs (Jenny is an 8 and Calum a 1.5.  We have two place on the west coast in BC Canada and one in Brooklyn NY.
-1328,Practical Real Estate Investor/Trader. Have been in home construction for over a decade.I own many residential properties throughout the USA. I work with suppliers to maintain a healthy inventory.
-1327,"I'm a Senior banker living in San Francisco at the moment, easy going and adventurous, love to travel and watching wild animals and some beach life, always looking for a day off to have fun!"
-1326,Being a part of this community and appreciating all the experiences I get from socializing with my neighbors is a pleasure that I never want to part with.Come enjoy a short stay with me in conjunction with Air B&B!
-1325,"Hello! My name is Maggie and I live in Hawaii.  I love traveling and spending time with friends and family. I can't live without my smile and laughter.  My favorite places I've traveled to are Portugal, Italy, Thailand, Philippines, Spain and the Czech Republic.  I enjoy all kinds of sports."
-1324,"I work as a financial educator on the frontlines of education reform. I lived and traveled extensively throughout many countries around the world with my husband, andI'm now in Tucson for the longest stretch of time! We love hosting travelers and getting them involved with DesertCanyon!"
-1323,I live for traveling. It is easy to get lost when you have nothing to look forward to but a pen and paper but these old timey books make everything much easier.
-1322,"Hello, My name is Raelle and I love to travel with my husband and 2 doggies. You may see our doggies strolling around downtown Las Vegas anytime of the day."
-1321,I'm a single mother of a 15 year old boy. I have been working since I was 4 years old in the restaurant industry as a sous chef. I now spend time with my son at school and home.
-1320,"I live for traveling, meeting new people, exploring new places, and cooking delicious meals.  I work as an IT consultant and recently started hosting on AirBnB. I have met many wonderful people through AirBnB and I look forward to meeting you!"
-1319,We are an international family who love the intimacy of hosting together. We have established an alternative home for men traveling who are looking for a place to relax with family or friends.
-1318,"I am an art and music teacher in Tallahassee, Florida. Originally from Pennsylvania, I live in a creative space between two blocks of my home where the perfect combination of the past and the present meet.  I love to travel and am thrilled to live on the South Side of Chicago and I can't wait to share it with you!"
-1317,"I have been very fortunate to travel for work in the last 20 years. I enjoy lots of activities from travel, to sports and meeting new people. I don't smoke, drink or do drugs. Like walking the park or city whenI'm home. Enjoy nature and spend time making friends from all over the world. Life is too short!"
